date,actual,forecast
2025-08-08,12593.77,12529.531000000003
2025-08-09,12593.77,12590.256700000004
2025-08-10,12593.77,12616.931999999999
2025-08-11,12672.81,12620.068900000002
2025-08-12,12589.35,12639.225800000004
2025-08-13,12509.83,12614.495100000006
2025-08-14,12497.75,12557.406200000009
2025-08-15,12581.97,12519.9548
2025-08-16,12581.97,12580.162800000006
2025-08-17,12581.97,12609.9637
2025-08-18,12547.38,12611.500000000002
2025-08-19,12497.19,12587.029400000001
2025-08-20,12524.92,12537.714200000006
2025-08-21,12466.44,12531.640900000008
2025-08-22,12413.79,12500.940600000005
2025-08-23,12413.79,12464.827600000004
2025-08-24,12413.79,12451.5718
2025-08-25,12357.09,12444.223500000006
2025-08-26,12305.8,12385.399999999998
2025-08-27,12354.65,12323.317800000003
2025-08-28,12412.98,12346.336499999994
2025-08-29,12482.38,12392.475699999999
2025-08-30,12482.38,12444.816500000004
2025-08-31,12482.38,12458.364100000006
2025-09-01,12482.38,12464.99310000001
2025-09-02,12460.7,12472.019900000008
2025-09-03,12422.9,12464.906900000002
2025-09-04,12374.55,12449.721300000001
2025-09-05,12437.15,12417.647599999998
2025-09-06,12437.15,12420.674900000005
2025-09-07,12437.15,12436.974300000003
2025-09-08,12520.78,12446.086300000006
2025-09-09,12439.41,12491.134700000004
2025-09-10,12355.14,12448.115299999998
2025-09-11,12360.86,12385.5634
2025-09-12,12447.35,12372.635599999998
2025-09-13,12447.35,12429.260599999996
2025-09-14,12447.35,12457.193099999999
2025-09-15,12426.83,12468.998300000003
2025-09-16,12344.61,12441.544199999998
2025-09-17,12285.16,12374.0434
2025-09-18,12254.27,12314.394800000004
2025-09-19,12314.71,12297.129200000001
2025-09-20,12314.71,12316.952700000005
2025-09-21,12314.71,12317.256500000001
2025-09-22,12349.87,12316.026699999999
2025-09-23,12257.13,12341.235900000005
2025-09-24,12171.03,12299.386400000003
2025-09-25,12219.08,12210.9197
2025-09-26,12199.71,12246.089000000004
2025-09-27,12199.71,12224.920999999997
2025-09-28,12199.71,12222.585900000004
2025-09-29,12138.67,12212.358499999995
2025-09-30,12067.76,12177.754700000001
2025-10-01,12067.76,12140.724500000004
2025-10-02,12084.1,12123.783100000006
2025-10-03,12099.72,12119.2427
2025-10-04,12099.72,12116.547500000002
2025-10-05,12099.72,12103.556900000009
2025-10-06,12060.48,12093.5756
2025-10-07,12022.9,12065.876600000009
2025-10-08,12038.68,12063.612600000008
2025-10-09,12072.03,12075.5599
2025-10-10,12123.38,12084.827599999995
2025-10-11,12123.38,12113.9982
2025-10-12,12123.38,12122.343499999995
2025-10-13,12140.91,12122.617899999996
2025-10-14,12149.55,12130.16539999999
2025-10-15,12185.11,12136.501599999996
2025-10-16,12233.67,12159.831499999997
2025-10-17,12160.99,12223.6044
2025-10-18,12160.99,12165.426600000008
2025-10-19,12160.99,12166.69230000001
2025-10-20,12108.24,12167.39240000001
2025-10-21,12060.15,12158.4169
2025-10-22,12011.02,12126.275200000002
2025-10-23,12101.29,12115.838400000013
2025-10-24,12129.33,12128.618199999999
2025-10-25,12129.33,12137.987500000003
2025-10-26,12129.33,12138.212200000002
2025-10-27,12117.35,12133.650800000005
2025-10-28,12053.46,12129.7871
2025-10-29,12004.47,12098.409800000009
2025-10-30,11990.53,12098.07200000001
2025-10-31,12025.22,12095.843499999999
2025-11-01,12025.22,12088.795799999998
2025-11-02,12025.22,12086.519699999995
2025-11-03,12005.09,12079.294599999996
2025-11-04,11972.34,12073.725400000001
2025-11-05,11950.63,12073.5053
2025-11-06,11970.67,12073.5053
2025-11-07,12022.92,12073.5053
2025-11-08,12022.92,12073.5053
2025-11-09,12022.92,12073.5053
2025-11-10,12060.27,12073.5053
2025-11-11,12014.94,12073.648199999998
2025-11-12,11990.0,12075.096700000002
