date,actual,forecast
2025-11-30,11902.3,12636.785983091557
2025-12-01,11940.95,12636.785983091557
2025-12-02,11895.57,12636.785983091557
2025-12-03,11880.93,12636.785983091557
2025-12-04,11912.38,12636.785983091557
2025-12-05,11963.23,12636.785983091557
2025-12-06,11963.23,12636.785983091557
2025-12-07,11963.23,12636.785983091557
2025-12-08,11963.23,12636.785983091557
2025-12-09,11990.09,12636.785983091557
2025-12-10,12003.18,12636.785983091557
2025-12-11,12020.9,12636.785983091557
2025-12-12,12047.45,12636.785983091557
2025-12-13,12047.45,12636.785983091557
2025-12-14,12047.45,12636.785983091557
2025-12-15,12097.93,12636.785983091557
2025-12-16,12130.01,12636.785983091557
2025-12-17,12105.56,12636.785983091557
2025-12-18,12059.78,12636.785983091557
2025-12-19,12021.61,12636.785983091557
2025-12-20,12021.61,12636.785983091557
2025-12-21,12021.61,12636.785983091557
2025-12-22,11996.14,12636.785983091557
2025-12-23,12010.43,12636.785983091557
2025-12-24,12052.33,12636.785983091557
2025-12-25,12067.6,12636.785983091557
2025-12-26,12078.47,12636.785983091557
2025-12-27,12078.47,12636.785983091557
2025-12-28,12078.47,12636.785983091557
2025-12-29,12057.32,12636.785983091557
2025-12-30,12025.33,12636.785983091557
2025-12-31,12025.33,12636.785983091557
