date,actual,forecast
2024-10-10,12778.0,12785.568066099939
2024-10-11,12768.3,12776.627150604027
2024-10-12,12768.3,12768.95066172173
2024-10-13,12768.3,12769.615372013213
2024-10-14,12780.14,12767.902018427521
2024-10-15,12803.05,12779.359084784954
2024-10-16,12793.03,12804.730955106781
2024-10-17,12777.06,12793.1613343292
2024-10-18,12803.06,12775.999160592099
2024-10-19,12803.06,12807.216096012851
2024-10-20,12803.06,12804.93584354509
2024-10-21,12815.13,12800.808809588736
2024-10-22,12805.09,12814.982276310851
2024-10-23,12817.85,12805.082066346793
2024-10-24,12827.9,12820.242313096533
2024-10-25,12816.11,12831.053474125069
2024-10-26,12816.11,12814.610430517703
2024-10-27,12816.11,12814.044839470382
2024-10-28,12808.39,12816.019631970865
2024-10-29,12794.92,12808.274747489275
2024-10-30,12784.97,12793.738082427768
2024-10-31,12774.34,12783.393435266904
2024-11-01,12780.09,12772.312865817647
2024-11-02,12780.09,12779.55344140591
2024-11-03,12780.09,12779.970044850334
2024-11-04,12795.02,12779.81319605239
2024-11-05,12790.12,12796.992630404327
2024-11-06,12774.98,12790.732967031989
2024-11-07,12786.98,12772.849451252154
2024-11-08,12809.05,12787.733085913158
2024-11-09,12809.05,12812.545891108364
2024-11-10,12809.05,12809.517012548673
2024-11-11,12822.98,12808.109682349135
2024-11-12,12803.81,12825.003808918891
2024-11-13,12793.38,12803.43100441901
2024-11-14,12808.03,12791.57395845512
2024-11-15,12800.13,12809.441130458667
2024-11-16,12800.13,12799.488934479903
2024-11-17,12800.13,12798.497495446525
2024-11-18,12812.3,12800.112862932581
2024-11-19,12825.01,12814.414349989602
2024-11-20,12844.0,12827.640247366046
2024-11-21,12855.93,12846.36244996873
2024-11-22,12844.21,12857.44424537444
2024-11-23,12844.21,12843.133848197138
2024-11-24,12844.21,12844.379448636151
2024-11-25,12829.07,12845.754551987018
2024-11-26,12814.78,12827.67442541627
2024-11-27,12820.47,12811.474946018841
2024-11-28,12848.38,12819.71897321745
2024-11-29,12865.05,12851.794123153813
2024-11-30,12865.05,12868.177259945896
2024-12-01,12865.05,12865.28047965668
2024-12-02,12852.0,12865.227191081756
2024-12-03,12838.33,12851.672048971113
2024-12-04,12825.43,12837.018611289803
2024-12-05,12813.04,12823.410935062959
2024-12-06,12837.1,12810.324413860986
2024-12-07,12837.1,12838.44219080924
2024-12-08,12837.1,12837.921269908416
2024-12-09,12837.1,12836.622125464213
2024-12-10,12861.25,12837.678669714387
2024-12-11,12874.02,12864.915905278396
2024-12-12,12865.66,12876.839341210387
2024-12-13,12860.09,12864.201993521896
2024-12-14,12880.0,12858.468334868412
2024-12-15,12880.0,12883.017511836912
2024-12-16,12892.97,12882.073688337765
2024-12-17,12874.86,12893.961103048538
2024-12-18,12869.9,12872.698181679822
2024-12-19,12861.83,12868.034206632068
2024-12-20,12875.06,12861.724224022746
2024-12-21,12875.06,12876.953832074514
2024-12-22,12875.06,12875.45587080363
2024-12-23,12893.07,12873.669904719367
2024-12-24,12902.0,12894.571183343307
2024-12-25,12909.8,12904.48527571353
2024-12-26,12928.27,12911.663802660853
2024-12-27,12920.48,12931.075278151537
2024-12-28,12920.48,12920.377885762471
2024-12-29,12920.48,12919.64933171065
2024-12-30,12920.48,12920.887084781696
2024-12-31,12920.48,12920.994684796258
2025-01-01,12920.48,12920.538071761377
2025-01-02,12920.48,12920.108630453644
2025-01-03,12904.91,12920.120253398358
2025-01-04,12915.18,12903.152085543192
2025-01-05,12915.18,12915.916924754298
2025-01-06,12942.01,12916.25492941212
2025-01-07,12930.11,12944.523488420766
2025-01-08,12948.1,12929.40898190948
2025-01-09,12962.98,12948.866149745176
2025-01-10,12940.44,12966.580834720051
2025-01-11,12940.44,12939.237227773365
2025-01-12,12940.44,12939.355883099528
2025-01-13,12957.0,12940.884175920195
2025-01-14,12972.08,12958.514733969665
2025-01-15,12971.0,12973.872320030137
2025-01-16,12962.01,12970.901329830353
2025-01-17,12955.26,12961.143932636585
2025-01-18,12955.26,12955.347991179762
2025-01-19,12955.26,12956.027955531934
2025-01-20,12967.0,12954.98506618353
2025-01-21,12975.09,12966.988067025028
2025-01-22,12984.44,12975.631562412893
2025-01-23,12990.0,12985.909717607143
2025-01-24,12979.13,12992.033165331033
2025-01-25,12979.13,12978.981906104638
2025-01-26,12979.13,12978.716601623453
2025-01-27,12969.05,12978.962522473219
2025-01-28,12963.27,12967.31641803999
2025-01-29,12974.98,12961.814152809493
2025-01-30,12968.34,12976.469012783602
2025-01-31,12957.01,12968.54345680553
2025-02-01,12957.01,12954.970535600636
2025-02-02,12957.01,12956.297558881899
2025-02-03,12975.05,12957.29331603031
2025-02-04,12985.01,12977.066569230608
2025-02-05,12998.91,12986.6918149021
2025-02-06,12985.32,13000.350516940853
2025-02-07,12969.84,12984.45742297227
2025-02-08,12969.84,12968.038562436672
2025-02-09,12969.84,12970.394929182936
2025-02-10,12957.0,12970.326154633285
2025-02-11,12971.93,12954.406098583353
2025-02-12,12979.99,12971.741569351168
2025-02-13,12989.07,12981.651773840824
2025-02-14,13003.95,12990.864240897254
2025-02-15,13003.95,13006.595831359538
2025-02-16,13003.95,13004.810305983681
2025-02-17,12993.15,13003.614824201375
2025-02-18,12981.25,12992.005248661702
2025-02-19,12970.19,12979.747174806755
2025-02-20,12950.03,12968.881807643811
2025-02-21,12929.92,12947.358648587078
2025-02-22,12929.92,12926.430245429723
2025-02-23,12929.92,12928.643598472992
2025-02-24,12916.18,12929.828094198048
2025-02-25,12899.91,12914.170066996165
2025-02-26,12884.62,12897.121118841125
2025-02-27,12879.95,12882.58223924357
2025-02-28,12877.37,12879.298117847538
2025-03-01,12877.37,12876.753402363958
2025-03-02,12877.37,12876.331132543379
2025-03-03,12890.07,12876.575660043536
2025-03-04,12897.2,12891.523191228896
2025-03-05,12903.33,12899.25973644117
2025-03-06,12900.37,12904.610068494288
2025-03-07,12918.36,12900.249638585747
2025-03-08,12918.36,12920.112609053456
2025-03-09,12918.36,12919.304344283333
2025-03-10,12918.36,12918.143528706261
2025-03-11,12940.11,12918.628127363087
2025-03-12,12931.94,12942.986748953925
2025-03-13,12920.0,12932.120676420724
2025-03-14,12938.11,12917.52619065196
2025-03-15,12938.11,12939.803730294407
2025-03-16,12938.11,12939.702558940176
2025-03-17,12953.2,12937.768130889974
2025-03-18,12943.39,12954.621960771414
2025-03-19,12935.68,12942.977156069643
2025-03-20,12926.51,12934.306859114227
2025-03-21,12926.51,12925.776987064117
2025-03-22,12926.51,12926.514624657719
2025-03-23,12926.51,12926.304244756762
2025-03-24,12940.58,12925.673354397662
2025-03-25,12947.07,12941.62742215781
2025-03-26,12929.37,12948.698257793834
2025-03-27,12909.19,12927.975094005338
2025-03-28,12913.19,12906.521051419919
2025-03-29,12913.19,12913.439845988012
2025-03-30,12913.19,12913.491491123124
2025-03-31,12913.19,12911.983430769056
2025-04-01,12937.16,12912.240914775059
2025-04-02,12925.2,12940.077725606126
2025-04-03,12915.0,12925.886905561796
2025-04-04,12920.44,12913.496865917652
2025-04-05,12920.44,12920.98471946877
2025-04-06,12920.44,12920.692655401515
2025-04-07,12947.2,12919.718034170039
2025-04-08,12966.38,12949.68002078832
2025-04-09,12960.38,12969.918611803036
2025-04-10,12973.31,12960.52332674233
2025-04-11,12968.38,12974.736976529852
2025-04-12,12968.38,12969.306725006018
2025-04-13,12968.38,12968.27810297415
2025-04-14,12980.33,12968.206702840249
2025-04-15,12969.56,12981.261616221524
2025-04-16,12980.89,12968.64042816596
2025-04-17,12994.59,12981.466986396917
2025-04-18,12964.43,12997.319613012674
2025-04-19,12964.43,12961.670247792148
2025-04-20,12964.43,12962.68640926455
2025-04-21,12938.2,12965.294409233591
2025-04-22,12909.64,12935.177170931218
2025-04-23,12878.96,12904.690261796453
2025-04-24,12890.43,12874.314047968324
2025-04-25,12927.17,12890.735133981407
2025-04-26,12927.17,12931.82034655224
2025-04-27,12927.17,12927.18404732039
2025-04-28,12957.14,12925.610216441366
2025-04-29,12948.1,12961.608469051815
2025-04-30,12933.16,12950.527549450246
2025-05-01,12920.16,12931.51506001149
2025-05-02,12900.0,12917.659024313289
2025-05-03,12900.0,12896.900356882048
2025-05-04,12900.0,12899.079695211973
2025-05-05,12915.07,12900.880735088343
2025-05-06,12938.01,12916.490284061081
2025-05-07,12924.92,12940.381039616825
2025-05-08,12910.15,12923.613091988062
2025-05-09,12910.15,12907.727637151673
2025-05-10,12910.15,12910.906385582735
2025-05-11,12910.15,12911.34894740481
2025-05-12,12880.35,12909.454044948863
2025-05-13,12895.55,12875.492407327143
2025-05-14,12935.27,12895.714285530623
2025-05-15,12980.16,12942.43001769206
2025-05-16,12965.34,12987.481176060826
2025-05-17,12965.34,12964.240857175218
2025-05-18,12965.34,12962.375305949912
2025-05-19,12917.1,12967.182935603361
2025-05-20,12858.15,12914.312994676973
2025-05-21,12892.91,12849.274310754747
2025-05-22,12937.93,12893.968258321152
2025-05-23,12904.51,12943.751945444685
2025-05-24,12904.51,12899.515093442029
2025-05-25,12904.51,12901.500184697532
2025-05-26,12915.9,12906.3242634883
2025-05-27,12939.93,12919.781037840572
2025-05-28,12886.9,12942.901780065335
2025-05-29,12831.13,12878.942080951938
